"label","date","Type","id","color","size","value","group1","DegreeConnections"
"COTRB",2020-03-01,"Liquid Bulk",84,"red",30,8603,"CO",1
"CRMOB",2020-03-01,"Liquid Bulk",143,"red",30,1238,"CR",15
"DOMAN",2020-03-01,"Liquid Bulk",90,"red",30,1028,"DO",14
"ARSPD",2020-03-01,"Liquid Bulk",125,"red",30,2465,"AR",4
"USNNS",2020-03-01,"Liquid Bulk",55,"red",30,4812,"US",17
"BEANR",2020-04-01,"Liquid Bulk",133,"red",30,2550,"BE",19
"GBLOW",2020-04-01,"Liquid Bulk",100,"red",30,6835,"GB",2
"SEYST",2020-04-01,"Liquid Bulk",119,"blue",30,254,"SE",17
"ESSVQ",2020-04-01,"Liquid Bulk",91,"blue",30,8957,"ES",2
"DKNAK",2020-04-01,"Liquid Bulk",128,"red",30,7892,"DK",10
"GBSOU",2020-04-01,"Liquid Bulk",42,"blue",30,6846,"GB",12
"GBSSS",2020-04-01,"Liquid Bulk",37,"red",30,1434,"GB",6
"CIABJ",2020-04-01,"Liquid Bulk",130,"red",30,1708,"CI",6
"CMDLA",2020-04-01,"Liquid Bulk",97,"red",30,563,"CM",10
"GHTEM",2020-04-01,"Liquid Bulk",169,"red",30,7719,"GH",12
"COTRB",2020-04-01,"Liquid Bulk",135,"red",30,7695,"CO",10
"CRMOB",2020-04-01,"Liquid Bulk",90,"blue",30,4241,"CR",17
"DOMAN",2020-04-01,"Liquid Bulk",147,"blue",30,3981,"DO",5
"ARSPD",2020-04-01,"Liquid Bulk",85,"blue",30,7120,"AR",1
"USNNS",2020-04-01,"Liquid Bulk",40,"red",30,841,"US",5
"BEANR",2020-05-01,"Liquid Bulk",57,"red",30,5401,"BE",1
"GBLOW",2020-05-01,"Liquid Bulk",64,"blue",30,6943,"GB",14
"SEYST",2020-05-01,"Liquid Bulk",169,"blue",30,8038,"SE",15
"ESSVQ",2020-05-01,"Liquid Bulk",185,"red",30,9865,"ES",10
"DKNAK",2020-05-01,"Liquid Bulk",165,"blue",30,5994,"DK",19
"GBSOU",2020-05-01,"Liquid Bulk",19,"blue",30,4400,"GB",2
"GBSSS",2020-05-01,"Liquid Bulk",154,"blue",30,6568,"GB",3
"CIABJ",2020-05-01,"Liquid Bulk",198,"blue",30,4403,"CI",19
"CMDLA",2020-05-01,"Liquid Bulk",149,"red",30,7579,"CM",2
"GHTEM",2020-05-01,"Liquid Bulk",32,"blue",30,4605,"GH",13
"COTRB",2020-05-01,"Liquid Bulk",139,"blue",30,4782,"CO",11
"CRMOB",2020-05-01,"Liquid Bulk",16,"red",30,2440,"CR",16
"DOMAN",2020-05-01,"Liquid Bulk",57,"red",30,7847,"DO",9
"ARSPD",2020-05-01,"Liquid Bulk",86,"red",30,9188,"AR",11
"USNNS",2020-05-01,"Liquid Bulk",55,"blue",30,1456,"US",2
"BEANR",2020-06-01,"Liquid Bulk",147,"red",30,694,"BE",6
"GBLOW",2020-06-01,"Liquid Bulk",186,"blue",30,1029,"GB",15
"SEYST",2020-06-01,"Liquid Bulk",162,"blue",30,7699,"SE",13
"ESSVQ",2020-06-01,"Liquid Bulk",85,"blue",30,3527,"ES",2
"DKNAK",2020-06-01,"Liquid Bulk",65,"blue",30,6052,"DK",18
"GBSOU",2020-06-01,"Liquid Bulk",174,"red",30,9645,"GB",18
"GBSSS",2020-06-01,"Liquid Bulk",102,"blue",30,4195,"GB",8
"CIABJ",2020-06-01,"Liquid Bulk",90,"blue",30,895,"CI",4
"CMDLA",2020-06-01,"Liquid Bulk",57,"red",30,781,"CM",3
"GHTEM",2020-06-01,"Liquid Bulk",117,"blue",30,4266,"GH",15
"COTRB",2020-06-01,"Liquid Bulk",180,"red",30,4802,"CO",14
"CRMOB",2020-06-01,"Liquid Bulk",9,"red",30,4577,"CR",17
"DOMAN",2020-06-01,"Liquid Bulk",124,"red",30,7967,"DO",8
"ARSPD",2020-06-01,"Liquid Bulk",169,"red",30,3409,"AR",12
"USNNS",2020-06-01,"Liquid Bulk",47,"red",30,5760,"US",18
"BEANR",2020-07-01,"Liquid Bulk",173,"blue",30,895,"BE",15
"GBLOW",2020-07-01,"Liquid Bulk",4,"blue",30,1925,"GB",12
"SEYST",2020-07-01,"Liquid Bulk",101,"red",30,2589,"SE",13
"ESSVQ",2020-07-01,"Liquid Bulk",47,"blue",30,6227,"ES",8
"DKNAK",2020-07-01,"Liquid Bulk",86,"red",30,7668,"DK",6
"GBSOU",2020-07-01,"Liquid Bulk",96,"red",30,6951,"GB",18
"GBSSS",2020-07-01,"Liquid Bulk",130,"blue",30,8842,"GB",3
"CIABJ",2020-07-01,"Liquid Bulk",32,"blue",30,2722,"CI",4
"CMDLA",2020-07-01,"Liquid Bulk",90,"blue",30,6810,"CM",13
"GHTEM",2020-07-01,"Liquid Bulk",165,"blue",30,1448,"GH",6
"COTRB",2020-07-01,"Liquid Bulk",110,"blue",30,864,"CO",16
"CRMOB",2020-07-01,"Liquid Bulk",5,"blue",30,9629,"CR",18
"DOMAN",2020-07-01,"Liquid Bulk",76,"red",30,9340,"DO",1
"ARSPD",2020-07-01,"Liquid Bulk",86,"red",30,8787,"AR",13
"USNNS",2020-07-01,"Liquid Bulk",102,"blue",30,12,"US",9
"BEANR",2020-08-01,"Liquid Bulk",124,"red",30,987,"BE",15
"GBLOW",2020-08-01,"Liquid Bulk",31,"red",30,1864,"GB",17
"SEYST",2020-08-01,"Liquid Bulk",15,"blue",30,3986,"SE",18
"ESSVQ",2020-08-01,"Liquid Bulk",59,"red",30,5558,"ES",5
"DKNAK",2020-08-01,"Liquid Bulk",49,"blue",30,4247,"DK",15
"GBSOU",2020-08-01,"Liquid Bulk",128,"blue",30,8882,"GB",2
"GBSSS",2020-08-01,"Liquid Bulk",25,"red",30,2079,"GB",5
"CIABJ",2020-08-01,"Liquid Bulk",23,"blue",30,5212,"CI",17
"CMDLA",2020-08-01,"Liquid Bulk",67,"blue",30,1834,"CM",1
"GHTEM",2020-08-01,"Liquid Bulk",106,"blue",30,4742,"GH",12
"COTRB",2020-08-01,"Liquid Bulk",100,"red",30,9145,"CO",20
"CRMOB",2020-08-01,"Liquid Bulk",71,"blue",30,7284,"CR",15
"DOMAN",2020-08-01,"Liquid Bulk",164,"red",30,9854,"DO",1
"ARSPD",2020-08-01,"Liquid Bulk",97,"red",30,5084,"AR",11
"USNNS",2020-08-01,"Liquid Bulk",40,"blue",30,1250,"US",16
"BEANR",2020-09-01,"Liquid Bulk",196,"blue",30,1401,"BE",11
"GBLOW",2020-09-01,"Liquid Bulk",169,"blue",30,1719,"GB",4
"SEYST",2020-09-01,"Liquid Bulk",104,"red",30,1750,"SE",19
"ESSVQ",2020-09-01,"Liquid Bulk",183,"red",30,8362,"ES",11
"DKNAK",2020-09-01,"Liquid Bulk",178,"red",30,4762,"DK",15
"GBSOU",2020-09-01,"Liquid Bulk",173,"red",30,8120,"GB",13
"GBSSS",2020-09-01,"Liquid Bulk",19,"red",30,1119,"GB",17
"CIABJ",2020-09-01,"Liquid Bulk",160,"red",30,4926,"CI",3
"CMDLA",2020-09-01,"Liquid Bulk",42,"red",30,5217,"CM",15
"GHTEM",2020-09-01,"Liquid Bulk",83,"red",30,5794,"GH",13
"COTRB",2020-09-01,"Liquid Bulk",68,"red",30,7776,"CO",12
"CRMOB",2020-09-01,"Liquid Bulk",33,"red",30,6286,"CR",6
"DOMAN",2020-09-01,"Liquid Bulk",73,"red",30,1938,"DO",10
"ARSPD",2020-09-01,"Liquid Bulk",18,"red",30,3233,"AR",4
"USNNS",2020-09-01,"Liquid Bulk",152,"blue",30,7529,"US",4
"BEANR",2020-10-01,"Liquid Bulk",97,"red",30,7808,"BE",9
"GBLOW",2020-10-01,"Liquid Bulk",179,"red",30,76,"GB",11
"SEYST",2020-10-01,"Liquid Bulk",3,"red",30,964,"SE",17
"ESSVQ",2020-10-01,"Liquid Bulk",135,"blue",30,9983,"ES",8
"DKNAK",2020-10-01,"Liquid Bulk",57,"blue",30,586,"DK",19
"GBSOU",2020-10-01,"Liquid Bulk",113,"red",30,5253,"GB",2
"GBSSS",2020-10-01,"Liquid Bulk",117,"blue",30,2627,"GB",12
"CIABJ",2020-10-01,"Liquid Bulk",90,"blue",30,7843,"CI",16
"CMDLA",2020-10-01,"Liquid Bulk",100,"blue",30,6938,"CM",4
"GHTEM",2020-10-01,"Liquid Bulk",93,"red",30,3334,"GH",6
"COTRB",2020-10-01,"Liquid Bulk",10,"red",30,515,"CO",3
"CRMOB",2020-10-01,"Liquid Bulk",17,"blue",30,6352,"CR",8
"DOMAN",2020-10-01,"Liquid Bulk",183,"blue",30,1240,"DO",17
"ARSPD",2020-10-01,"Liquid Bulk",5,"blue",30,4554,"AR",11
"USNNS",2020-10-01,"Liquid Bulk",172,"blue",30,8861,"US",18
"BEANR",2020-11-01,"Liquid Bulk",102,"blue",30,9006,"BE",15
"GBLOW",2020-11-01,"Liquid Bulk",107,"red",30,2635,"GB",13
"SEYST",2020-11-01,"Liquid Bulk",67,"blue",30,8319,"SE",3
"ESSVQ",2020-11-01,"Liquid Bulk",67,"blue",30,2816,"ES",13
"DKNAK",2020-11-01,"Liquid Bulk",14,"red",30,9468,"DK",12
"GBSOU",2020-11-01,"Liquid Bulk",140,"blue",30,9258,"GB",14
"GBSSS",2020-11-01,"Liquid Bulk",79,"red",30,5683,"GB",4
"CIABJ",2020-11-01,"Liquid Bulk",5,"blue",30,6359,"CI",16
"CMDLA",2020-11-01,"Liquid Bulk",165,"blue",30,341,"CM",12
"GHTEM",2020-11-01,"Liquid Bulk",45,"blue",30,432,"GH",15
"COTRB",2020-11-01,"Liquid Bulk",43,"red",30,6079,"CO",12
"CRMOB",2020-11-01,"Liquid Bulk",150,"red",30,6662,"CR",18
"DOMAN",2020-11-01,"Liquid Bulk",34,"blue",30,4424,"DO",1
"ARSPD",2020-11-01,"Liquid Bulk",82,"red",30,551,"AR",9
"USNNS",2020-11-01,"Liquid Bulk",111,"blue",30,7170,"US",15
"BEANR",2020-12-01,"Liquid Bulk",40,"blue",30,6770,"BE",3
"GBLOW",2020-12-01,"Liquid Bulk",78,"blue",30,249,"GB",13
"SEYST",2020-12-01,"Liquid Bulk",148,"blue",30,4314,"SE",4
"ESSVQ",2020-12-01,"Liquid Bulk",49,"red",30,8545,"ES",12
"DKNAK",2020-12-01,"Liquid Bulk",195,"red",30,8674,"DK",20
"GBSOU",2020-12-01,"Liquid Bulk",92,"red",30,3307,"GB",10
"GBSSS",2020-12-01,"Liquid Bulk",161,"blue",30,4833,"GB",10
"CIABJ",2020-12-01,"Liquid Bulk",111,"red",30,7620,"CI",12
"CMDLA",2020-12-01,"Liquid Bulk",110,"red",30,1555,"CM",16
"GHTEM",2020-12-01,"Liquid Bulk",170,"blue",30,853,"GH",3
"COTRB",2020-12-01,"Liquid Bulk",190,"red",30,4299,"CO",12
"CRMOB",2020-12-01,"Liquid Bulk",94,"red",30,7742,"CR",2
"DOMAN",2020-12-01,"Liquid Bulk",136,"blue",30,10,"DO",17
"ARSPD",2020-12-01,"Liquid Bulk",160,"red",30,1693,"AR",16
"USNNS",2020-12-01,"Liquid Bulk",74,"red",30,493,"US",9
"BEANR",2021-01-01,"Liquid Bulk",185,"red",30,5489,"BE",10
"GBLOW",2021-01-01,"Liquid Bulk",69,"red",30,4031,"GB",20
"SEYST",2021-01-01,"Liquid Bulk",26,"blue",30,8904,"SE",18
"ESSVQ",2021-01-01,"Liquid Bulk",87,"red",30,7155,"ES",10
"DKNAK",2021-01-01,"Liquid Bulk",87,"red",30,5392,"DK",16
"GBSOU",2021-01-01,"Liquid Bulk",159,"blue",30,6542,"GB",7
"GBSSS",2021-01-01,"Liquid Bulk",64,"red",30,7515,"GB",14
"CIABJ",2021-01-01,"Liquid Bulk",137,"red",30,4187,"CI",14
"CMDLA",2021-01-01,"Liquid Bulk",74,"blue",30,3143,"CM",18
"GHTEM",2021-01-01,"Liquid Bulk",163,"blue",30,1876,"GH",6
"COTRB",2021-01-01,"Liquid Bulk",167,"red",30,6154,"CO",8
"CRMOB",2021-01-01,"Liquid Bulk",34,"red",30,6295,"CR",18
"DOMAN",2021-01-01,"Liquid Bulk",104,"red",30,7253,"DO",19
"ARSPD",2021-01-01,"Liquid Bulk",157,"red",30,5317,"AR",10
"USNNS",2021-01-01,"Liquid Bulk",83,"red",30,8921,"US",20
"BEANR",2021-02-01,"Liquid Bulk",187,"red",30,4134,"BE",16
"GBLOW",2021-02-01,"Liquid Bulk",184,"red",30,5289,"GB",3
"SEYST",2021-02-01,"Liquid Bulk",171,"red",30,2788,"SE",8
"ESSVQ",2021-02-01,"Liquid Bulk",2,"blue",30,4328,"ES",5
"DKNAK",2021-02-01,"Liquid Bulk",27,"blue",30,48,"DK",3
"GBSOU",2021-02-01,"Liquid Bulk",162,"red",30,7245,"GB",19
"GBSSS",2021-02-01,"Liquid Bulk",35,"blue",30,4114,"GB",6
"CIABJ",2021-02-01,"Liquid Bulk",180,"blue",30,4607,"CI",6
"CMDLA",2021-02-01,"Liquid Bulk",166,"red",30,5559,"CM",11
"GHTEM",2021-02-01,"Liquid Bulk",157,"blue",30,6368,"GH",8
"COTRB",2021-02-01,"Liquid Bulk",26,"red",30,3004,"CO",4
"CRMOB",2021-02-01,"Liquid Bulk",24,"blue",30,6080,"CR",2
"DOMAN",2021-02-01,"Liquid Bulk",116,"red",30,2012,"DO",6
"ARSPD",2021-02-01,"Liquid Bulk",112,"blue",30,5445,"AR",6
"USNNS",2021-02-01,"Liquid Bulk",180,"blue",30,5835,"US",13
"BEANR",2021-03-01,"Liquid Bulk",181,"red",30,2439,"BE",16
"GBLOW",2021-03-01,"Liquid Bulk",197,"blue",30,4141,"GB",17
"SEYST",2021-03-01,"Liquid Bulk",16,"red",30,7179,"SE",5
"ESSVQ",2021-03-01,"Liquid Bulk",162,"red",30,6040,"ES",1
"DKNAK",2021-03-01,"Liquid Bulk",62,"blue",30,5828,"DK",11
"GBSOU",2021-03-01,"Liquid Bulk",9,"blue",30,6108,"GB",20
"GBSSS",2021-03-01,"Liquid Bulk",124,"blue",30,6040,"GB",18
"CIABJ",2021-03-01,"Liquid Bulk",49,"red",30,4602,"CI",19
"CMDLA",2021-03-01,"Liquid Bulk",199,"blue",30,4524,"CM",9
"GHTEM",2021-03-01,"Liquid Bulk",143,"blue",30,702,"GH",8
"COTRB",2021-03-01,"Liquid Bulk",52,"blue",30,4138,"CO",18
"CRMOB",2021-03-01,"Liquid Bulk",50,"blue",30,3381,"CR",7
"DOMAN",2021-03-01,"Liquid Bulk",68,"blue",30,3941,"DO",19
"ARSPD",2021-03-01,"Liquid Bulk",42,"blue",30,2410,"AR",7
"USNNS",2021-03-01,"Liquid Bulk",83,"blue",30,5464,"US",5
"BEANR",2021-04-01,"Liquid Bulk",71,"red",30,3787,"BE",8
"GBLOW",2021-04-01,"Liquid Bulk",111,"red",30,6277,"GB",7
"SEYST",2021-04-01,"Liquid Bulk",170,"blue",30,5086,"SE",9
"ESSVQ",2021-04-01,"Liquid Bulk",23,"blue",30,9927,"ES",7
"DKNAK",2021-04-01,"Liquid Bulk",179,"red",30,5531,"DK",7
"GBSOU",2021-04-01,"Liquid Bulk",147,"blue",30,3039,"GB",8
"GBSSS",2021-04-01,"Liquid Bulk",47,"blue",30,5868,"GB",17
"CIABJ",2021-04-01,"Liquid Bulk",190,"blue",30,9577,"CI",5
"CMDLA",2021-04-01,"Liquid Bulk",172,"blue",30,5974,"CM",14
"GHTEM",2021-04-01,"Liquid Bulk",37,"red",30,56,"GH",2
"COTRB",2021-04-01,"Liquid Bulk",161,"blue",30,7738,"CO",8
"CRMOB",2021-04-01,"Liquid Bulk",144,"blue",30,5763,"CR",9
"DOMAN",2021-04-01,"Liquid Bulk",184,"blue",30,8154,"DO",3
"ARSPD",2021-04-01,"Liquid Bulk",55,"blue",30,1669,"AR",5
"USNNS",2021-04-01,"Liquid Bulk",57,"red",30,8148,"US",3
"BEANR",2021-05-01,"Liquid Bulk",22,"red",30,6988,"BE",13
"GBLOW",2021-05-01,"Liquid Bulk",179,"red",30,2217,"GB",7
"SEYST",2021-05-01,"Liquid Bulk",98,"blue",30,7752,"SE",7
"ESSVQ",2021-05-01,"Liquid Bulk",179,"blue",30,3615,"ES",12
"DKNAK",2021-05-01,"Liquid Bulk",104,"blue",30,6087,"DK",7
"GBSOU",2021-05-01,"Liquid Bulk",164,"red",30,7656,"GB",17
"GBSSS",2021-05-01,"Liquid Bulk",200,"red",30,8865,"GB",2
"CIABJ",2021-05-01,"Liquid Bulk",148,"blue",30,2290,"CI",4
"CMDLA",2021-05-01,"Liquid Bulk",1,"blue",30,3920,"CM",6
"GHTEM",2021-05-01,"Liquid Bulk",192,"blue",30,5836,"GH",3
"COTRB",2021-05-01,"Liquid Bulk",166,"blue",30,9941,"CO",16
"CRMOB",2021-05-01,"Liquid Bulk",6,"red",30,3137,"CR",12
"DOMAN",2021-05-01,"Liquid Bulk",138,"red",30,7613,"DO",8
"ARSPD",2021-05-01,"Liquid Bulk",6,"red",30,6073,"AR",15
"USNNS",2021-05-01,"Liquid Bulk",84,"blue",30,690,"US",8
"BEANR",2021-06-01,"Liquid Bulk",119,"red",30,8201,"BE",19
"GBLOW",2021-06-01,"Liquid Bulk",166,"red",30,1784,"GB",20
"SEYST",2021-06-01,"Liquid Bulk",146,"red",30,3441,"SE",5
"ESSVQ",2021-06-01,"Liquid Bulk",44,"blue",30,1625,"ES",19
"DKNAK",2021-06-01,"Liquid Bulk",90,"red",30,8563,"DK",5
"GBSOU",2021-06-01,"Liquid Bulk",108,"red",30,7109,"GB",9
"GBSSS",2021-06-01,"Liquid Bulk",81,"blue",30,7516,"GB",6
"CIABJ",2021-06-01,"Liquid Bulk",111,"red",30,7439,"CI",9
"CMDLA",2021-06-01,"Liquid Bulk",10,"red",30,9802,"CM",13
"GHTEM",2021-06-01,"Liquid Bulk",146,"blue",30,7021,"GH",12
"COTRB",2021-06-01,"Liquid Bulk",52,"blue",30,5759,"CO",4
"CRMOB",2021-06-01,"Liquid Bulk",140,"red",30,7441,"CR",2
"DOMAN",2021-06-01,"Liquid Bulk",186,"red",30,7373,"DO",18
"ARSPD",2021-06-01,"Liquid Bulk",128,"blue",30,8358,"AR",13
"USNNS",2021-06-01,"Liquid Bulk",197,"blue",30,4120,"US",10
"BEANR",2021-07-01,"Liquid Bulk",74,"blue",30,9496,"BE",13
"GBLOW",2021-07-01,"Liquid Bulk",45,"red",30,2589,"GB",16
"SEYST",2021-07-01,"Liquid Bulk",113,"red",30,8243,"SE",2
"ESSVQ",2021-07-01,"Liquid Bulk",144,"red",30,7510,"ES",7
"DKNAK",2021-07-01,"Liquid Bulk",76,"blue",30,8945,"DK",1
"GBSOU",2021-07-01,"Liquid Bulk",17,"blue",30,8934,"GB",3
"GBSSS",2021-07-01,"Liquid Bulk",187,"blue",30,4285,"GB",8
"CIABJ",2021-07-01,"Liquid Bulk",125,"red",30,735,"CI",10
"CMDLA",2021-07-01,"Liquid Bulk",15,"red",30,2018,"CM",17
"GHTEM",2021-07-01,"Liquid Bulk",45,"blue",30,2548,"GH",2
"COTRB",2021-07-01,"Liquid Bulk",189,"red",30,5827,"CO",13
"CRMOB",2021-07-01,"Liquid Bulk",181,"red",30,465,"CR",19
"DOMAN",2021-07-01,"Liquid Bulk",162,"red",30,9166,"DO",8
"ARSPD",2021-07-01,"Liquid Bulk",52,"blue",30,687,"AR",14
"USNNS",2021-07-01,"Liquid Bulk",67,"red",30,2884,"US",4
"BEANR",2021-08-01,"Liquid Bulk",170,"red",30,4244,"BE",12
"GBLOW",2021-08-01,"Liquid Bulk",53,"blue",30,295,"GB",6
"SEYST",2021-08-01,"Liquid Bulk",133,"blue",30,1978,"SE",7
"ESSVQ",2021-08-01,"Liquid Bulk",143,"red",30,4423,"ES",5
"DKNAK",2021-08-01,"Liquid Bulk",14,"blue",30,1554,"DK",4
"GBSOU",2021-08-01,"Liquid Bulk",32,"red",30,8368,"GB",5
"GBSSS",2021-08-01,"Liquid Bulk",176,"blue",30,5703,"GB",17
"CIABJ",2021-08-01,"Liquid Bulk",140,"red",30,1742,"CI",18
"CMDLA",2021-08-01,"Liquid Bulk",21,"blue",30,1635,"CM",15
"GHTEM",2021-08-01,"Liquid Bulk",152,"blue",30,279,"GH",13
"COTRB",2021-08-01,"Liquid Bulk",88,"blue",30,466,"CO",1
"CRMOB",2021-08-01,"Liquid Bulk",142,"red",30,470,"CR",2
"DOMAN",2021-08-01,"Liquid Bulk",85,"blue",30,2378,"DO",6
"ARSPD",2021-08-01,"Liquid Bulk",168,"red",30,7558,"AR",3
"USNNS",2021-08-01,"Liquid Bulk",171,"red",30,1783,"US",9
"BEANR",2021-09-01,"Liquid Bulk",60,"blue",30,2337,"BE",3
"GBLOW",2021-09-01,"Liquid Bulk",142,"red",30,2443,"GB",11
"SEYST",2021-09-01,"Liquid Bulk",188,"red",30,1883,"SE",5
"ESSVQ",2021-09-01,"Liquid Bulk",102,"red",30,6355,"ES",4
"DKNAK",2021-09-01,"Liquid Bulk",13,"blue",30,4523,"DK",6
"GBSOU",2021-09-01,"Liquid Bulk",137,"blue",30,7709,"GB",7
"GBSSS",2021-09-01,"Liquid Bulk",3,"red",30,5392,"GB",12
"CIABJ",2021-09-01,"Liquid Bulk",128,"blue",30,6890,"CI",7
"CMDLA",2021-09-01,"Liquid Bulk",95,"blue",30,7977,"CM",15
"GHTEM",2021-09-01,"Liquid Bulk",87,"red",30,3710,"GH",12
"COTRB",2021-09-01,"Liquid Bulk",144,"blue",30,2309,"CO",17
"CRMOB",2021-09-01,"Liquid Bulk",38,"red",30,3472,"CR",15
"DOMAN",2021-09-01,"Liquid Bulk",157,"blue",30,9809,"DO",9
"ARSPD",2021-09-01,"Liquid Bulk",153,"blue",30,3428,"AR",17
"USNNS",2021-09-01,"Liquid Bulk",199,"blue",30,9738,"US",8
"BEANR",2021-10-01,"Liquid Bulk",160,"blue",30,8498,"BE",12
"GBLOW",2021-10-01,"Liquid Bulk",124,"red",30,4247,"GB",6
"SEYST",2021-10-01,"Liquid Bulk",163,"red",30,749,"SE",13
"ESSVQ",2021-10-01,"Liquid Bulk",154,"red",30,2209,"ES",1
"DKNAK",2021-10-01,"Liquid Bulk",97,"red",30,5573,"DK",7
"GBSOU",2021-10-01,"Liquid Bulk",16,"red",30,7814,"GB",19
"GBSSS",2021-10-01,"Liquid Bulk",47,"red",30,3775,"GB",3
"CIABJ",2021-10-01,"Liquid Bulk",165,"blue",30,9338,"CI",8
"CMDLA",2021-10-01,"Liquid Bulk",162,"blue",30,9367,"CM",6
"GHTEM",2021-10-01,"Liquid Bulk",113,"blue",30,3585,"GH",11
"COTRB",2021-10-01,"Liquid Bulk",166,"red",30,537,"CO",11
"CRMOB",2021-10-01,"Liquid Bulk",107,"blue",30,7311,"CR",2
"DOMAN",2021-10-01,"Liquid Bulk",18,"red",30,1257,"DO",5
"ARSPD",2021-10-01,"Liquid Bulk",51,"blue",30,3940,"AR",1
"USNNS",2021-10-01,"Liquid Bulk",172,"red",30,6940,"US",14
"BEANR",2021-11-01,"Liquid Bulk",58,"blue",30,6188,"BE",3
"GBLOW",2021-11-01,"Liquid Bulk",35,"red",30,5017,"GB",19
"SEYST",2021-11-01,"Liquid Bulk",2,"red",30,772,"SE",12
"ESSVQ",2021-11-01,"Liquid Bulk",70,"red",30,8452,"ES",6
"DKNAK",2021-11-01,"Liquid Bulk",154,"red",30,2812,"DK",15
"GBSOU",2021-11-01,"Liquid Bulk",115,"red",30,6991,"GB",2
"GBSSS",2021-11-01,"Liquid Bulk",110,"red",30,9190,"GB",9
"CIABJ",2021-11-01,"Liquid Bulk",122,"red",30,1904,"CI",19
"CMDLA",2021-11-01,"Liquid Bulk",158,"red",30,3916,"CM",4
"GHTEM",2021-11-01,"Liquid Bulk",86,"blue",30,5708,"GH",8
"COTRB",2021-11-01,"Liquid Bulk",47,"red",30,6013,"CO",7
"CRMOB",2021-11-01,"Liquid Bulk",169,"red",30,7146,"CR",10
"DOMAN",2021-11-01,"Liquid Bulk",128,"blue",30,3474,"DO",2
"ARSPD",2021-11-01,"Liquid Bulk",6,"red",30,4433,"AR",12
"USNNS",2021-11-01,"Liquid Bulk",47,"blue",30,6272,"US",14
"BEANR",2021-12-01,"Liquid Bulk",2,"blue",30,9979,"BE",16
"GBLOW",2021-12-01,"Liquid Bulk",181,"red",30,8922,"GB",7
"SEYST",2021-12-01,"Liquid Bulk",68,"red",30,8448,"SE",3
"ESSVQ",2021-12-01,"Liquid Bulk",131,"blue",30,2630,"ES",1
"DKNAK",2021-12-01,"Liquid Bulk",136,"blue",30,7765,"DK",7
"GBSOU",2021-12-01,"Liquid Bulk",92,"red",30,90,"GB",10
"GBSSS",2021-12-01,"Liquid Bulk",71,"blue",30,9229,"GB",10
"CIABJ",2021-12-01,"Liquid Bulk",183,"red",30,3258,"CI",17
"CMDLA",2021-12-01,"Liquid Bulk",17,"blue",30,1340,"CM",13
"GHTEM",2021-12-01,"Liquid Bulk",170,"blue",30,1274,"GH",5
"COTRB",2021-12-01,"Liquid Bulk",131,"red",30,8399,"CO",12
"CRMOB",2021-12-01,"Liquid Bulk",140,"red",30,7203,"CR",7
"DOMAN",2021-12-01,"Liquid Bulk",140,"blue",30,8082,"DO",2
"ARSPD",2021-12-01,"Liquid Bulk",65,"blue",30,4371,"AR",10
"USNNS",2021-12-01,"Liquid Bulk",58,"blue",30,5955,"US",19
"BEANR",2022-01-01,"Liquid Bulk",29,"red",30,7935,"BE",8
"GBLOW",2022-01-01,"Liquid Bulk",139,"blue",30,1234,"GB",13
"SEYST",2022-01-01,"Liquid Bulk",191,"blue",30,2299,"SE",2
"ESSVQ",2022-01-01,"Liquid Bulk",80,"blue",30,5063,"ES",16
"DKNAK",2022-01-01,"Liquid Bulk",182,"blue",30,6612,"DK",8
"GBSOU",2022-01-01,"Liquid Bulk",88,"blue",30,4994,"GB",9
"GBSSS",2022-01-01,"Liquid Bulk",181,"red",30,5310,"GB",12
"CIABJ",2022-01-01,"Liquid Bulk",118,"red",30,7317,"CI",11
"CMDLA",2022-01-01,"Liquid Bulk",120,"red",30,2649,"CM",20
"GHTEM",2022-01-01,"Liquid Bulk",156,"red",30,9130,"GH",14
"COTRB",2022-01-01,"Liquid Bulk",123,"red",30,8738,"CO",6
"CRMOB",2022-01-01,"Liquid Bulk",102,"red",30,9748,"CR",5
"DOMAN",2022-01-01,"Liquid Bulk",187,"blue",30,7137,"DO",18
"ARSPD",2022-01-01,"Liquid Bulk",122,"red",30,962,"AR",3
"USNNS",2022-01-01,"Liquid Bulk",33,"red",30,7825,"US",4
"BEANR",2022-02-01,"Liquid Bulk",186,"red",30,4824,"BE",4
"GBLOW",2022-02-01,"Liquid Bulk",158,"blue",30,7412,"GB",9
"SEYST",2022-02-01,"Liquid Bulk",135,"blue",30,6319,"SE",3
"ESSVQ",2022-02-01,"Liquid Bulk",162,"blue",30,1596,"ES",5
"DKNAK",2022-02-01,"Liquid Bulk",7,"blue",30,4956,"DK",4
"GBSOU",2022-02-01,"Liquid Bulk",130,"red",30,601,"GB",1
"GBSSS",2022-02-01,"Liquid Bulk",107,"red",30,6092,"GB",12
"CIABJ",2022-02-01,"Liquid Bulk",80,"red",30,6977,"CI",4
"CMDLA",2022-02-01,"Liquid Bulk",155,"red",30,4096,"CM",1
"GHTEM",2022-02-01,"Liquid Bulk",27,"blue",30,6615,"GH",8
"COTRB",2022-02-01,"Liquid Bulk",6,"blue",30,116,"CO",12
"CRMOB",2022-02-01,"Liquid Bulk",137,"red",30,8937,"CR",9
"DOMAN",2022-02-01,"Liquid Bulk",136,"blue",30,458,"DO",16
